book_id,isbn,title,author_id,author_name,genre,publication_year,price,pages,format,in_stock,publisher
1228,978-6-5156-4562-7,An Shadow,1284,Isabella Williams,Fantasy,1997,6.05,794,Audiobook,True,Independent Press
1229,978-1-6261-2011-2,Broken Mystery,1170,Mia Thomas,Fiction,2012,8.34,623,Paperback,True,Hachette
1230,978-0-4732-3592-9,Modern Echo Through Time,619,Ava Anderson,Fiction,1998,6.92,289,Audiobook,False,Macmillan
1231,978-0-1925-8135-3,Modern Saga at Sunrise,1051,Mary Johnson,Fiction,1995,42.74,443,eBook,True,Macmillan
1232,978-1-5133-7867-2,Secret Dream,1283,Barbara Anderson,History,2005,38.43,338,Hardcover,True,Penguin Random House
1233,978-2-4921-2064-3,Hidden Chronicles of the Night,607,Susan Harris,Biography,2004,5.02,344,Hardcover,True,HarperCollins
1234,978-2-3628-6971-2,Modern Memory in the Dark,968,Mary Thompson,Mystery,2002,6.09,397,Audiobook,True,Macmillan
1235,978-5-8930-1870-1,Broken Echo of Yesterday,1953,Thomas White,Thriller,2019,17.39,401,eBook,False,Independent Press
1236,978-2-3212-2087-5,Lost Tale in the Dark,1368,Jessica Lee,Mystery,2019,12.23,451,eBook,True,Independent Press
1237,978-8-5583-2238-5,Modern Quest of the Dawn,1488,Joseph Moore,Fiction,1990,22.39,420,Paperback,True,Macmillan
1238,978-0-2945-6360-7,An Journey of Tomorrow,1766,Jessica Harris,Fantasy,2008,6.45,740,Paperback,True,HarperCollins
1239,978-7-4274-3660-2,Bright Chronicles,58,Mia Clark,Fiction,2011,5.41,387,Paperback,True,Macmillan
1240,978-5-2810-2053-3,Lost Legend Under Stars,1993,Joseph Hernandez,Romance,1998,18.63,488,Paperback,True,Penguin Random House
1241,978-6-8715-1595-5,Bright Mystery of Tomorrow,642,Thomas Lopez,Science Fiction,1992,13.47,799,eBook,True,Simon & Schuster
1242,978-4-2582-1509-2,Bright Dream,1766,Jessica Harris,Fiction,2011,9.79,530,Audiobook,True,Hachette
1243,978-3-8703-1969-6,Broken Shadow Through Time,967,Isabella Martin,Fiction,2011,5.93,251,Paperback,True,Macmillan
1244,978-3-7522-3412-0,The Echo,1357,Liam Martin,Mystery,2011,9.0,359,Hardcover,True,Penguin Random House
1245,978-2-3323-8667-0,Bright Echo of Yesterday,447,William Clark,Fiction,2022,8.61,685,Audiobook,True,Macmillan
1246,978-3-4870-4055-9,Modern Dream,733,Noah Lewis,Mystery,2015,8.45,639,eBook,True,Penguin Random House
1247,978-8-2260-1837-0,Broken Vision of the Night,752,Elizabeth Miller,Fiction,1998,17.07,284,Hardcover,True,HarperCollins
1248,978-0-9347-1636-1,Secret Saga of Yesterday,245,Robert Lee,Science Fiction,2004,10.38,448,eBook,True,Hachette
1249,978-2-8133-7416-2,Ancient Memory at Midnight,1361,John Johnson,Science Fiction,1992,4.39,356,eBook,True,Simon & Schuster
1250,978-2-7189-2564-2,A Journey at Sunrise,1498,Linda Martinez,Biography,2013,10.41,552,eBook,True,Penguin Random House
1251,978-2-2604-5692-0,Hidden Story,1158,Barbara Smith,Fiction,1997,16.17,362,eBook,True,Hachette
1252,978-5-6716-9375-1,Silent Vision,949,Sophia Clark,Mystery,1996,8.26,365,Paperback,True,Independent Press
1253,978-8-8837-3764-1,Lost Journey of the Night,26,Richard Brown,Science Fiction,1999,9.55,762,Paperback,True,Penguin Random House
1254,978-6-5802-4790-2,Bright Chronicles Beyond Time,945,Oliver Thompson,Thriller,2020,13.52,646,eBook,True,Simon & Schuster
1255,978-2-7191-9341-2,The Chronicles,1087,Oliver Jones,History,2004,13.19,428,Hardcover,True,Hachette
1256,978-6-9462-6897-5,A Story at Midnight,418,James Gonzalez,Fiction,1990,4.14,173,Paperback,True,Macmillan
1257,978-5-7610-2170-2,Dark Tale of the Night,355,Robert Lee,Mystery,2004,20.03,437,eBook,True,Simon & Schuster
1258,978-6-5013-8490-1,Hidden Echo in the Dark,1023,Michael Clark,Non-Fiction,1998,4.34,622,Audiobook,True,Penguin Random House
1259,978-4-5623-4356-9,Forgotten Quest of Tomorrow,1258,Joseph Martin,Fiction,2001,12.14,235,Hardcover,True,Independent Press
1260,978-8-3111-5632-1,The Vision Under Stars,1064,Thomas Jones,Fiction,1999,8.99,772,eBook,False,HarperCollins
1261,978-2-7954-4231-2,Lost Tale Under Stars,1321,Sarah Jones,Fiction,2017,9.25,449,Hardcover,True,Independent Press
1262,978-2-7121-6302-6,Silent Dream of Yesterday,1837,Sophia Robinson,Fiction,2017,10.06,732,eBook,True,Hachette
1263,978-1-3694-4963-1,Broken Chronicles,1701,Thomas Hernandez,History,1996,4.55,417,eBook,True,Macmillan
1264,978-8-2966-2850-3,Lost Tale in the Dark,1600,Barbara Wilson,Biography,1998,21.82,398,eBook,True,Penguin Random House
1265,978-9-4808-5154-5,Silent Journey,83,Oliver Williams,Thriller,1990,4.86,485,Paperback,True,Simon & Schuster
1266,978-3-5222-9458-5,Forgotten Mystery Before Dawn,1105,Barbara Smith,Biography,2006,18.11,310,Hardcover,True,Independent Press
1267,978-2-6139-5072-0,Silent Memory Under Stars,1857,Ava Rodriguez,Mystery,1995,14.61,242,Audiobook,True,Macmillan
1268,978-4-6323-6650-1,Bright Echo,84,Richard Gonzalez,Biography,2020,13.96,351,eBook,True,Penguin Random House
1269,978-2-7507-8990-1,Last Chronicles,153,Susan Wilson,Thriller,1999,17.05,428,Paperback,True,Independent Press
1270,978-7-9726-5827-9,Broken Story Through Time,880,Oliver Johnson,History,2008,22.55,360,Hardcover,True,Macmillan
1271,978-3-9183-8803-7,Broken Light,1037,Isabella Jackson,Science Fiction,2004,13.09,212,Paperback,True,HarperCollins
1272,978-0-1338-6560-3,First Light in the Light,637,Richard Taylor,Mystery,2002,9.32,352,Paperback,True,Macmillan
1273,978-9-5753-5244-0,Broken Saga Through Time,544,Jessica Brown,Thriller,1996,6.42,395,Audiobook,True,Simon & Schuster
1274,978-8-4810-7750-6,The Memory of Tomorrow,1702,Sophia Wilson,Science Fiction,1993,7.63,449,Audiobook,True,Independent Press
1275,978-8-4255-6205-8,Modern Chronicles Under Stars,365,Robert Lewis,Science Fiction,2002,13.23,356,Paperback,True,HarperCollins
1276,978-7-9356-7265-1,Dark Dream in the Dark,2000,Jennifer Harris,Mystery,1999,4.37,424,Audiobook,True,Simon & Schuster
1277,978-6-4292-6262-4,A Mystery of the Dawn,134,Emma Moore,Fiction,2018,14.74,515,Paperback,True,Hachette
1278,978-8-3748-3212-4,Silent Echo,934,Jessica Davis,Science Fiction,1995,4.69,302,Audiobook,True,Independent Press
1279,978-5-8403-5666-5,Broken Quest,868,Linda Jackson,Biography,1991,16.59,578,Paperback,True,Independent Press
1280,978-8-7752-1634-3,Hidden Chronicles Before Dawn,427,David Hernandez,Fantasy,2013,41.88,320,Paperback,True,Independent Press
1281,978-1-8060-2830-6,An Dream at Sunrise,69,Robert Rodriguez,Fiction,1992,4.63,593,Paperback,True,Simon & Schuster
1282,978-7-5902-2343-0,Dark Light,1540,Mary Clark,Fiction,2004,9.89,277,Hardcover,True,Macmillan
1283,978-7-8307-4724-9,Lost Legend at Sunrise,1105,Barbara Smith,Fiction,2021,14.75,573,Paperback,True,HarperCollins
1284,978-2-3553-7867-3,The Saga Under Stars,916,John Robinson,Romance,1995,24.76,326,Hardcover,True,Hachette
1285,978-3-5482-4045-9,Forgotten Light Before Dawn,828,Sarah Wilson,Science Fiction,2008,6.5,409,eBook,True,HarperCollins
1286,978-7-2994-6023-8,Broken Mystery of Tomorrow,1497,Sarah Martinez,Fiction,2002,6.88,573,Hardcover,True,Macmillan
1287,978-4-2407-6534-5,Ancient Tale of the Night,671,Robert Williams,Non-Fiction,2012,11.01,336,eBook,True,Penguin Random House
1288,978-6-3181-5309-2,An Quest,797,Linda Thompson,History,1992,5.85,688,Paperback,True,Penguin Random House
1289,978-8-2187-1812-6,First Legend Before Dawn,46,Barbara Miller,Romance,2016,24.4,534,Paperback,True,Independent Press
1290,978-8-4630-2209-0,Dark Vision of the Dawn,1430,David Moore,Biography,2022,32.72,259,eBook,True,HarperCollins
1291,978-0-5471-8724-8,Broken Memory,1838,Richard Williams,Fiction,1990,17.45,660,Paperback,True,Simon & Schuster
1292,978-7-4794-2457-9,Last Legend of the Night,1119,Robert Martin,Thriller,1993,12.2,353,Paperback,True,Macmillan
1293,978-0-1513-4472-7,Ancient Journey,739,Emma Jones,Romance,1998,10.05,299,eBook,True,Simon & Schuster
1294,978-4-1005-4643-2,Dark Legend,708,David Martin,Thriller,1996,4.47,254,eBook,True,HarperCollins
1295,978-4-2324-3854-7,An Shadow in the Dark,1717,John Anderson,Fiction,2015,5.76,289,eBook,True,Simon & Schuster
1296,978-8-3019-4566-7,Last Journey in the Light,614,Noah Robinson,Fantasy,2013,9.44,215,Paperback,True,Hachette
1297,978-5-1146-1029-8,Last Light of Tomorrow,222,Joseph Robinson,Fiction,2003,16.22,709,Paperback,True,Macmillan
1298,978-3-6966-7129-0,Hidden Vision Beyond Time,763,Liam Johnson,Romance,1995,17.56,164,eBook,True,Independent Press
1299,978-9-9974-1829-5,Lost Vision Beyond Time,219,Barbara Williams,Fantasy,2000,12.29,245,Paperback,True,Independent Press
1300,978-6-6703-7371-1,A Light at Midnight,570,Liam Brown,Fiction,2005,14.43,553,eBook,True,Penguin Random House
1301,978-1-5851-9877-6,Forgotten Journey Before Dawn,1790,Jessica Smith,Fantasy,2014,11.31,155,eBook,True,Simon & Schuster
1302,978-9-7324-3893-2,Modern Memory,107,James Martin,Non-Fiction,2020,15.19,308,Paperback,False,Hachette
1303,978-4-5205-1364-2,Silent Shadow,1709,Robert Lewis,Self-Help,2020,9.54,399,Hardcover,True,Penguin Random House
1304,978-4-3720-9568-3,Ancient Legend in the Dark,672,William Clark,Biography,1998,22.16,160,Audiobook,True,Macmillan
1305,978-4-9081-5924-9,An Saga of Tomorrow,1926,Emma Lewis,Mystery,2007,9.41,162,Paperback,True,Hachette
1306,978-6-2524-3000-5,An Saga Before Dawn,580,Jessica Martinez,Thriller,2021,10.31,596,Paperback,True,Simon & Schuster
1307,978-0-3836-1715-6,An Light,929,Elizabeth Martin,Mystery,2013,7.23,334,eBook,True,Simon & Schuster
1308,978-8-7708-7369-8,Lost Mystery,561,Oliver Martin,Fantasy,2007,4.71,554,Paperback,True,Simon & Schuster
1309,978-0-7185-8286-6,The Mystery Before Dawn,1254,Elizabeth Hernandez,Science Fiction,2011,13.82,658,Paperback,True,Simon & Schuster
1310,978-6-7805-5463-5,Forgotten Legend,1138,Emma Anderson,Mystery,1992,18.45,397,eBook,False,Simon & Schuster
1311,978-7-2639-3321-4,Bright Quest,1552,Elizabeth Jackson,Mystery,1994,14.81,643,Paperback,True,Simon & Schuster
1312,978-3-7545-9520-2,Lost Mystery in the Light,829,Emma Harris,Science Fiction,1992,4.19,179,Hardcover,True,Independent Press
1313,978-0-4468-6031-5,Silent Mystery,695,Noah Lewis,Mystery,2004,6.05,200,Paperback,True,Hachette
1314,978-6-6527-5737-8,Modern Dream,1511,Mason Jones,Biography,2013,7.05,339,Hardcover,True,Macmillan
1315,978-8-8247-4497-9,An Shadow of the Dawn,971,Susan Thomas,Fiction,2015,12.84,609,eBook,True,HarperCollins
1316,978-0-5432-1630-8,Bright Mystery Through Time,588,Emma Thompson,Science Fiction,2014,17.14,158,Paperback,True,Macmillan
1317,978-2-1912-3802-3,Forgotten Chronicles of Tomorrow,436,Ava Williams,Mystery,1996,6.58,489,Audiobook,True,Macmillan
1318,978-0-3909-9835-4,Secret Saga Before Dawn,1539,Elizabeth Lee,Fantasy,1990,9.16,507,eBook,True,Macmillan
1319,978-8-5418-7836-1,Broken Vision of the Night,1888,David Gonzalez,Non-Fiction,2007,15.64,490,Hardcover,True,Penguin Random House
1320,978-9-3900-8305-3,Dark Echo in the Dark,351,Emma Miller,Technology,2023,49.74,784,Hardcover,True,HarperCollins
1321,978-5-9892-9251-7,Secret Saga,117,Isabella Moore,Fantasy,1995,17.5,171,Hardcover,True,Simon & Schuster
1322,978-5-2804-9742-5,Modern Quest of the Dawn,1377,Joseph Wilson,Fiction,2005,4.52,394,Paperback,True,Hachette
1323,978-8-9673-6682-3,The Saga,219,Barbara Williams,Technology,1997,4.32,645,Audiobook,True,Hachette
1324,978-9-2587-8004-7,Forgotten Light of the Dawn,135,Linda Jackson,Fiction,2014,12.99,713,Paperback,True,Macmillan
1325,978-8-9121-6040-0,Forgotten Story of Tomorrow,484,Susan Robinson,Fiction,2020,28.08,447,Paperback,True,Simon & Schuster
1326,978-9-1282-5738-3,Modern Light Beyond Time,482,Sarah Clark,Science Fiction,1997,7.15,298,eBook,True,Simon & Schuster
1327,978-3-2389-5684-4,A Echo in the Light,1037,Isabella Jackson,Fantasy,2013,17.72,530,Hardcover,True,HarperCollins
1328,978-0-2571-9047-6,Last Echo Through Time,1968,Mason Wilson,Fantasy,2010,18.13,538,Audiobook,True,Independent Press
1329,978-5-6932-6720-7,Modern Tale at Sunrise,1827,Sophia Jackson,Fantasy,1996,5.32,638,Paperback,False,Independent Press
1330,978-5-4719-1557-6,The Dream at Sunrise,1531,Patricia Thompson,Technology,2014,9.21,740,Paperback,True,Macmillan
1331,978-8-4605-5330-1,Secret Vision at Sunrise,1786,Barbara Johnson,Fantasy,2003,40.02,233,Hardcover,True,HarperCollins
1332,978-3-1277-8611-9,The Memory Under Stars,1153,William Anderson,Mystery,1992,8.43,464,eBook,True,Simon & Schuster
1333,978-1-4937-3388-5,The Vision of Yesterday,1420,Barbara Moore,Fiction,2013,11.36,463,Hardcover,True,Hachette
1334,978-6-7773-7204-5,Lost Light,1297,Oliver Martinez,Fantasy,2000,11.01,398,Audiobook,True,Macmillan
1335,978-3-8945-8512-7,Dark Memory Beyond Time,356,Sophia Smith,Mystery,2008,4.59,519,Paperback,True,Penguin Random House
1336,978-9-1523-1622-0,Dark Mystery Beyond Time,369,Isabella Anderson,Fiction,2022,16.41,541,Hardcover,True,Macmillan
1337,978-5-1275-6841-6,Silent Dream of the Night,681,Robert Anderson,Romance,2006,34.29,729,eBook,True,Penguin Random House
1338,978-7-8534-6509-9,Silent Legend Through Time,1700,Richard Lewis,Science Fiction,2016,9.55,282,Paperback,True,Simon & Schuster
1339,978-4-4525-5366-9,Ancient Mystery,1651,Barbara Brown,Romance,2020,11.61,759,Paperback,True,Simon & Schuster
1340,978-0-5013-9198-1,Broken Story at Midnight,1268,Ava Gonzalez,Mystery,2016,14.16,553,eBook,True,HarperCollins
1341,978-5-2411-9814-3,Forgotten Legend Before Dawn,1609,Thomas Anderson,Romance,2002,6.94,172,Paperback,True,Simon & Schuster
1342,978-3-8267-4004-9,Lost Light Beyond Time,599,Elizabeth Anderson,Biography,2005,10.06,742,eBook,True,Simon & Schuster
1343,978-1-2611-7716-9,Lost Dream Beyond Time,1442,David Martin,Fiction,2020,15.36,456,Paperback,True,Penguin Random House
1344,978-1-6479-6688-3,Hidden Chronicles Under Stars,908,Mia Anderson,Thriller,2012,5.3,606,Paperback,False,HarperCollins
1345,978-5-6986-6937-7,Secret Mystery Before Dawn,1619,Patricia Thompson,Romance,2023,15.16,394,Audiobook,True,Hachette
1346,978-3-1771-4191-4,First Light in the Dark,635,William Hernandez,Thriller,2011,18.37,735,eBook,True,Macmillan
1347,978-8-3570-2793-8,Forgotten Memory Before Dawn,460,Mia Lee,Thriller,2013,8.42,641,eBook,True,Simon & Schuster
1348,978-0-1367-1396-6,An Dream in the Dark,1671,Michael Williams,Science Fiction,2001,10.66,689,Hardcover,True,HarperCollins
1349,978-8-7596-2946-3,Bright Quest of Tomorrow,1205,Richard Thomas,Non-Fiction,1998,9.0,562,eBook,True,Hachette
1350,978-3-9555-1124-0,The Saga of Yesterday,1783,Sophia Jones,Mystery,2022,20.19,599,eBook,True,Hachette
1351,978-2-1762-6751-3,A Chronicles Under Stars,575,Linda Garcia,Technology,2023,6.54,723,eBook,True,Independent Press
1352,978-9-9734-1665-9,Bright Story in the Dark,517,Barbara Wilson,Mystery,2015,13.26,692,Paperback,True,Hachette
1353,978-3-5485-5186-8,First Shadow of Yesterday,566,Elizabeth Jackson,History,2006,4.54,577,eBook,True,Independent Press
1354,978-0-9567-7729-8,An Memory of the Night,1350,Ava Martinez,Technology,2014,4.74,561,Hardcover,False,Macmillan
1355,978-1-7564-1830-0,Lost Vision in the Dark,463,Elizabeth Thompson,Fantasy,1996,4.29,155,Paperback,True,Simon & Schuster
1356,978-0-8604-2520-2,Last Memory Under Stars,614,Noah Robinson,History,2017,28.54,474,Paperback,True,Macmillan
1357,978-8-1152-1304-0,Bright Story of the Night,61,Mary Lewis,Mystery,2003,5.69,336,Paperback,True,HarperCollins
1358,978-8-4184-6293-4,Secret Quest in the Dark,1789,Jessica Thompson,Biography,2023,10.05,735,Hardcover,True,Independent Press
1359,978-2-7223-6837-9,First Shadow of Tomorrow,489,Joseph Davis,Fiction,1991,30.56,566,Hardcover,True,Macmillan
1360,978-6-4249-2564-0,An Dream Before Dawn,1478,Susan Taylor,Science Fiction,1995,11.77,609,Paperback,True,Macmillan
1361,978-5-4876-5683-2,Broken Dream Through Time,1272,James Jones,Mystery,2009,18.68,700,Hardcover,True,Hachette
1362,978-7-6701-2442-8,Bright Quest,730,Susan Jones,Romance,2002,4.9,235,Hardcover,False,Hachette
1363,978-9-2276-6933-7,Modern Vision Under Stars,1077,Susan Clark,History,2002,5.87,467,eBook,True,Macmillan
1364,978-2-6740-8206-7,A Mystery,64,Michael Jackson,Science Fiction,2022,10.0,625,Paperback,True,HarperCollins
1365,978-1-2257-3235-2,A Echo of Tomorrow,1098,David Robinson,Mystery,2022,8.25,532,Audiobook,False,Independent Press
1366,978-1-2935-4548-9,Broken Shadow,1472,Emma White,Mystery,1990,12.18,538,Paperback,True,HarperCollins
1367,978-0-1342-1412-1,An Dream of the Dawn,1488,Joseph Moore,Mystery,2000,7.46,638,Paperback,True,Macmillan
1368,978-7-8203-9882-7,Broken Memory,1653,Richard Taylor,Mystery,2015,6.81,602,Paperback,True,Hachette
1369,978-2-8991-7024-8,Bright Memory Before Dawn,1988,Mason Miller,Fiction,2012,11.69,423,eBook,True,HarperCollins
1370,978-9-2963-3599-8,The Light of the Night,1081,Ava Hernandez,Mystery,2020,17.55,218,Paperback,True,HarperCollins
1371,978-3-7547-9237-5,Last Chronicles,1251,John Wilson,Technology,2006,9.15,500,Hardcover,True,Macmillan
1372,978-8-1205-6771-0,Last Quest of the Dawn,1811,Linda Martinez,Science Fiction,2008,20.3,705,eBook,True,HarperCollins
1373,978-3-4020-5348-9,Broken Echo Beyond Time,707,Mason Rodriguez,Fantasy,2006,5.51,585,Paperback,True,Penguin Random House
1374,978-6-8294-2130-9,A Dream Through Time,854,Isabella Moore,Romance,2015,19.75,578,Paperback,False,Macmillan
1375,978-2-3936-1486-1,Broken Chronicles,44,Mia Lopez,Mystery,2011,25.38,766,eBook,True,Independent Press
1376,978-3-2349-2268-9,Secret Saga in the Dark,1619,Patricia Thompson,Fiction,2006,7.33,625,eBook,True,Penguin Random House
1377,978-5-3500-4176-3,Last Saga at Sunrise,1680,Isabella Clark,Fiction,2002,18.31,361,eBook,True,Independent Press
1378,978-1-8228-1313-2,Modern Echo Before Dawn,277,Richard Johnson,Mystery,2000,8.21,420,Hardcover,True,HarperCollins
1379,978-9-7881-5584-5,First Shadow,584,Joseph Williams,Mystery,2010,9.43,274,Audiobook,True,Macmillan
1380,978-9-3036-8579-9,First Light in the Dark,168,Patricia Johnson,Mystery,2014,7.86,544,Hardcover,True,Independent Press
1381,978-5-4259-8183-5,Last Light Before Dawn,1908,Michael Anderson,Fiction,2004,20.84,595,Hardcover,True,Hachette
1382,978-6-9164-6345-3,Hidden Chronicles,456,Noah Gonzalez,Non-Fiction,1998,43.49,718,eBook,True,Independent Press
1383,978-6-1517-2641-8,An Tale Through Time,1695,Jennifer Lee,Science Fiction,2016,4.79,786,eBook,True,HarperCollins
1384,978-9-7224-9011-1,Last Journey at Midnight,1260,Jennifer White,Fantasy,2014,9.32,709,eBook,True,HarperCollins
1385,978-3-9729-5113-4,Modern Story at Sunrise,27,Barbara Lopez,Mystery,1992,7.99,510,Paperback,True,Independent Press
1386,978-3-1023-8739-5,An Tale Through Time,1575,Patricia Garcia,Self-Help,1997,13.57,247,Paperback,True,Independent Press
1387,978-6-6062-8911-1,Lost Echo Under Stars,1587,Mary Thompson,Science Fiction,2006,18.83,664,eBook,True,Independent Press
1388,978-1-4881-2644-8,Silent Chronicles,501,James Taylor,Fantasy,2002,23.34,246,Audiobook,True,HarperCollins
1389,978-1-9454-2247-2,Bright Vision Through Time,888,Jessica White,Thriller,2021,13.9,393,eBook,True,Penguin Random House
1390,978-8-2152-7239-6,An Mystery of the Dawn,1438,Mason Thomas,Mystery,1996,5.13,345,eBook,True,HarperCollins
1391,978-1-5651-4747-1,A Memory Beyond Time,1018,Linda Hernandez,Non-Fiction,2013,20.82,687,Hardcover,True,Macmillan
1392,978-6-1889-2567-6,Dark Saga of Tomorrow,1323,John Martinez,Non-Fiction,2018,22.35,499,Paperback,True,Penguin Random House
1393,978-9-3138-8184-0,Bright Story Under Stars,88,Noah Harris,Thriller,1994,15.82,346,eBook,True,HarperCollins
1394,978-0-1872-5443-5,Broken Saga of Tomorrow,1304,Noah Hernandez,Fantasy,2018,24.53,570,Paperback,True,Penguin Random House
1395,978-7-4038-3503-7,A Quest of the Dawn,1909,Patricia Jones,Fantasy,1999,32.26,324,Paperback,True,Penguin Random House
1396,978-2-6129-8945-6,Last Tale in the Light,209,Richard Jones,Fiction,2007,10.2,581,Hardcover,True,Simon & Schuster
1397,978-2-1250-1233-8,Silent Saga,1419,Sarah Miller,Science Fiction,1993,15.63,777,Hardcover,True,Simon & Schuster
1398,978-7-3435-3598-3,Broken Vision,1614,Sarah Taylor,Fiction,2008,6.88,748,Paperback,True,Hachette
1399,978-5-3831-2581-9,A Vision of Tomorrow,338,Elizabeth Taylor,Fiction,2006,9.22,514,eBook,True,Macmillan
